Gene_ID	Pt_1	Pt_2	Pt_3	Pt_4	Pt_5	Pt_6	Pt_7	Pt_8	Pt_9	Pt_10	Pt_11	Pt_12	Pt_13	Pt_14	Pt_15	Pt_16	Pt_17	Pt_18	Pt_19	Pt_20	Pt_21	Pt_22	Pt_23	Pt_24	Pt_25	Pt_26	Pt_27	Pt_28	Pt_29	Pt_30	Pt_31	Pt_32	Pt_33	Pt_34	Pt_35	Pt_36	Pt_37	Pt_38	Pt_39	Pt_40	Pt_41	Pt_42	Pt_43	Pt_44	Pt_45	Pt_46	Pt_47	Pt_48	Pt_49	Pt_50	Pt_51	Pt_52	Pt_53	Pt_54	Pt_55	Pt_56	Pt_57	Pt_58	Pt_59	Pt_60	Pt_61	Pt_62
ITGA6	9.11474311544263	7.85364410261744	8.86935373055393	7.56798851171323	8.85325617899192	8.4443328918784	8.3100144433057	7.71945216073906	8.65173317533366	8.65943845283404	7.78466957017444	9.09398342159199	9.06693409968529	8.84731278251862	9.12864737711263	8.71110811133126	8.31849535753718	6.77267074259879	8.24057835618666	8.11470601050023	7.97074743772947	8.61876610481355	7.28812606709653	7.84790117661404	9.30185064483103	8.93347489447891	7.01610650773261	8.85850339005653	8.5147034794177	8.23808068097723	8.2029727744381	8.79863751100411	8.40458784972773	7.89246437121434	8.75429513753599	9.01780611064029	7.81296847897827	9.12187547620851	8.9761256221676	8.2011589205279	10.4724011648529	8.6880896330264	9.02268532671465	8.41205332541323	9.0372930178533	7.66112757740061	8.16704837279537	7.06943997430277	8.21403247432164	8.78755426694698	7.44663880459694	7.94638928050996	8.76258623866385	7.37824136577966	8.13348992974385	9.44737858461579	7.2612255334336	8.5244972341363	8.09578009755949	6.98279591690722	8.91185628712535	9.39020159143874
ITGAE	7.84524174480795	7.91725507751884	8.09992829464963	9.91481824090108	7.37307054455022	9.00083253047619	8.01854820043863	8.1588732655726	8.78000117157099	7.71594991415345	8.64443321504481	7.49990823072872	8.19985338670868	7.65391104970873	7.95637369718508	9.28318191858201	8.95165199804871	7.64572316788249	8.61201883796989	7.88200231029666	7.79520267850737	8.03928149226477	8.71970748719556	7.9414346517781	9.3167426721453	8.25029942979935	8.0715405448388	8.01254023280636	7.76808519994125	8.29180631471462	7.37387384611527	7.66873867990261	7.78406494467474	7.6139397571136	8.30107181250878	8.00967745261442	8.63571644649073	8.10944470468675	8.61370644747948	7.50842349205982	8.28500129518387	7.32050839507091	7.54999774761151	7.32571366853	8.31284638633265	7.4531288712868	7.32462730143238	7.96127817694227	7.85407646131606	7.40922907941686	8.30549664977424	7.60976456322334	7.06402526914343	7.8299137648588	7.2321227298855	7.85540862472778	8.66452003204345	8.14676402565123	8.21954986713226	8.09413567068502	8.11288111122935	9.40485685619977
ITGAL	6.83266463436995	7.45931048037534	6.74657804290478	7.53075052172329	6.68557591926066	7.29687221748892	7.43876832497959	7.85060805863015	6.5324816749322	6.09858228734567	6.80329282516988	6.5725304393359	5.76041515768546	6.88856874522035	8.10190937091255	6.76943690654103	6.98371001713743	7.65431696362645	7.11788184185601	7.80225641818329	7.61667868999541	7.0303602376847	6.52385190393428	7.55416793859943	6.82106030921331	6.7317520917315	6.10708108951383	7.34380857257785	7.22020943531495	6.81710148951431	7.69680867813681	6.97646742220194	7.23669360648234	7.63114673020833	6.18617266749292	6.7972633342689	6.83582900682603	6.49941387762607	6.79436161176772	7.33281016431017	6.77793037319518	7.82172568341841	6.69053657002295	6.24101711646229	6.13834431737099	7.7211847805282	7.34233402258951	8.66100251252509	6.45031910333266	7.26321614809301	6.61597880061101	7.11914487885144	7.61288108192483	7.73440538061966	6.57819582627591	6.58267497756893	6.96832914710194	7.22725735067141	7.31392710351512	6.75612327204276	7.9066284729775	6.28208419458908
ITGAM	7.55691204948955	7.46588211973272	6.44284367361357	6.22554162273998	6.12765002937288	7.2883507371505	7.02274162270903	6.95489631190811	6.33545743162232	5.67092335405904	6.13783417407959	5.93080279774032	5.59560992858813	6.44173692975059	7.02712178204245	6.75816533404909	7.23223594276513	7.44528852707801	7.50855304407372	7.19538962527925	6.67119741825544	7.17220239616372	6.74773421328403	6.89150550744571	6.51565003388841	5.76618233675022	6.81321446256164	6.47496576494242	7.01848660353988	7.3030673398168	3.56141397174656	6.69852440056791	6.72013859130976	7.40423925285054	5.51128337709028	6.75357301810047	7.05539154663864	5.92765723828082	6.09342536880644	6.70812664665038	7.08683135326669	6.22266870310405	6.59736393637485	6.76698603220239	7.94679243333272	6.2521359548935	6.81326708612951	7.31083270828136	6.81728170666356	5.52401649120677	6.30415368453399	6.11793471436141	5.68708127519726	6.44712629468725	6.68364351476867	7.21540880564157	7.62864897721013	6.76965033804179	6.98212651410019	6.54177246438962	6.77741815800676	6.85236506783112
ITGAX	9.2835034446109	9.47601823674225	8.54850573627075	8.38043116591925	7.38981937857274	8.48424025943201	8.80755522899376	8.14417291780659	9.06279604321607	7.78575338697635	8.44001369426318	8.32016967666567	8.43125951629576	8.42609566626165	8.68716320619531	8.99703123328838	8.15879141014255	9.14361955158097	8.63172343296667	9.46904577892089	8.95445652245786	9.36943660559188	8.95042604756433	8.57377129354126	7.92556316895111	7.14768974424554	9.36921447718533	8.83987799643845	8.63837967981307	8.43727658100277	8.72648313532393	8.86541432046029	8.48749527826017	7.91935808717497	7.95490490719349	8.67703747946675	8.55911402086033	7.93041848519141	7.67739519667562	7.83700622066922	9.11751856196622	8.15181878307862	8.8357314546035	8.50158869042003	9.15633230922196	8.86697806817124	8.65257690321021	9.19513076672786	7.7626133489421	7.02474707311676	8.16210658766605	7.18544393750824	7.96539552230348	7.81344432466446	8.84080823568143	8.33968806095873	9.14378581128951	8.58747142952849	8.5907015390147	9.20164448064862	7.81143537806227	8.06093184312554
ITGB1	11.4673515433893	10.3554561144943	10.9337308364633	11.0883204317371	10.4082978822029	10.2441020974043	11.1002125455096	9.12193210416331	11.1988372011104	10.5442735539634	9.65709814229538	10.9557952874672	11.8285070905194	10.6508248215357	11.3683296906063	11.3628679639144	10.8208022183681	10.3590581932367	10.886671555451	11.0311326359973	10.8521521384874	10.8919951962503	11.1366952782422	10.9485975155355	10.3831057388753	11.190771770519	11.0518798025476	11.3721523830455	10.3407450762848	10.8298307511516	10.1106308122698	10.4851926635802	10.2608971303454	10.0106419952152	10.9314234096741	11.0790713200657	10.5540690643465	10.1417580654319	11.8913908079326	9.48868928212834	10.8162923932216	10.5826555907077	11.8292155879492	10.644546271134	9.87713014880431	9.37139647659002	10.6707904171762	10.7132635576109	10.7504018555115	10.6050981168738	10.8570948893153	10.2812578237793	10.6426561148019	9.62645053464571	10.4445409814966	10.7402923215796	10.73580778761	12.0326447659978	9.80317063063292	11.740029083541	11.250580964193	10.9165939355037
ITGB2	9.09272430858142	9.76851495573864	9.31790463220877	8.9516898028057	7.13136266485724	9.4585299396657	9.08267775686157	8.72347996016214	8.18131473150667	9.10171705618485	8.87189470240788	9.01472090701758	8.97156662862598	9.05505576744321	8.74149102875003	8.72274306511317	8.78954622295409	9.47840023276042	9.5084069000656	8.90392327946546	10.3202241766382	9.32386863040486	8.85123961948018	9.29105382095145	9.05761374731863	8.23057234633813	8.49440155768518	8.85545479491921	8.45458110460255	8.56096452893516	8.84681160942254	8.91397942852938	8.89223954859762	9.12391840537354	8.75311857193527	9.51259609679997	8.50334497638507	8.34693855079373	7.73678267098996	8.427076844144	9.32716243546385	9.34763751837787	8.70157627520573	9.06058884189733	9.11545987932082	8.47072246259881	9.21861955303883	8.62717332785792	8.50896356061602	8.36158530868742	7.89332687931038	8.24830701196904	8.15680562238268	9.03143083781392	8.47761967610587	9.02940365145352	8.77855255525592	9.37052714513967	7.93200936952055	7.95807955555968	8.57539276478517	7.95712467850164
ITGB3	10.3846632456252	8.0767621743997	8.84818077533128	7.23773197077245	7.07079296120978	9.17716989661302	8.98630181129885	8.27163627951096	10.5958096054871	6.95701400854647	6.79691409255307	8.96592257878885	9.76431683557879	8.72557332765217	8.47769550666916	11.4106330717914	9.2724164368555	8.55455519051297	6.86592109376379	9.67582980605169	8.40635436760291	7.24409219728839	7.62145556379147	8.35073662002474	10.6389208639766	9.82727055507086	11.8320751516281	9.0991035010488	9.17547772569402	8.21337341135331	9.56128520305493	8.40112132305924	8.9891921790598	6.80746665700588	9.07478766999825	8.98391916972521	9.09556470894847	8.24703703743118	9.56486406920757	7.52470290767791	8.00064945250934	8.54425437871545	9.1200109016226	8.14494373139487	10.2284548562786	8.5908697477875	9.01257517355969	8.98245958083095	10.6749068104681	7.68477332843818	8.46504961865617	8.01531755700073	7.70788038451139	9.92945849601886	10.195530696515	9.7822169540322	7.62562985752884	9.30212064986258	8.61024134536558	11.2163624470646	8.08712932209297	9.10777663809943
ITGB4	5.75008891381958	6.85636341882669	5.48782302853264	5.09594471074386	6.08139317020168	5.56150340675052	4.83040956979764	6.10896483782407	5.10980549408092	6.29587583076009	5.93540594655032	6.77813446613942	6.57899607832542	5.68366023652465	5.97096441229544	5.79802467353366	4.59681711454005	4.80686762302814	3.86833653755785	4.93063802356521	4.11747294089329	6.81098510638269	6.01980484479141	6.2543218188689	5.28303565267089	6.68041149535018	6.36015727114861	6.33446332858	5.65100748051155	5.25780208203264	5.89422644741594	6.7601386791902	5.91923574032557	5.6746408908103	6.06415175182264	5.29813119514268	4.89641043440935	4.7964818010417	5.09103328165287	6.68955715786528	6.86254225999663	4.56325370121433	4.55714906598833	4.72765531349875	6.65693846152776	4.31937318535452	5.46680236349784	4.70441672631793	6.34034025333924	6.15793759190883	5.63398018135028	7.50724135377501	6.77388248258917	10.0706960446719	6.05847111067657	5.75222000151048	5.52349597849316	5.76085525309774	5.62493042488921	5.08279539448318	5.80022541548763	6.62253878574896
ITK	5.63671303080986	4.64100288737277	7.22149013365288	5.00966606184685	3.4531416186436	5.27353583655899	7.16356041608713	5.88612308341161	10.017808373362	4.07984799743699	4.52963470912605	5.46628478354145	8.79686477385241	5.67059890872964	4.6923421616702	10.8006808937962	5.07566158968175	5.94525187319939	5.80679808678066	6.2629125909179	9.47941097028789	6.69819025108735	4.80177848584568	5.47815997342454	6.39552362559265	6.34876735477231	3.71437847045763	6.27974987953061	6.0720674619226	6.65951648454528	7.28215173732663	5.27525325494599	5.65666529481031	5.39800682886508	5.47772766306174	6.21116705715834	8.93647938928021	6.1636540029935	6.388816280066	5.18331007795024	7.00975542785016	6.12437312451137	3.44889549508822	5.26432046379309	4.96503313058405	8.03484806977365	5.34070580698118	6.89902082848952	5.40945521844228	5.90925340241645	5.99262210904776	5.79995825288116	8.05880016208419	6.46007897481571	4.81548874851209	5.02706325179286	5.346813784405	5.87000849702305	6.1594813044005	5.16317723024006	6.95692449594847	5.56671625027165
JAK1	8.92248831468477	9.80363432722637	9.5276826012078	10.4528072450443	9.72268405571757	10.0350439035955	9.49042023078304	9.71948121253251	9.35697021477957	8.82246290260622	9.56907553577618	9.49308675274207	11.2743850112383	8.9099166087292	10.7243279355532	10.4518618418147	9.64637107608037	9.97286507594577	9.68674050791095	9.07858537484162	9.14220296582423	9.72476431074427	9.46761779753946	10.5984742856843	9.62925806787155	9.44776219900437	9.28684531431124	10.5292427907814	8.97245654990548	9.52262049390619	9.49237311308063	9.34824786274195	9.168932743034	9.10820365464262	8.51121646765439	10.570844650816	8.77477689457201	8.30753575160324	9.73094461315201	9.2573525056813	9.62820086349094	11.7091165800288	9.54326535704811	9.62147165577871	8.83753861523652	8.84982899718723	9.67534346556289	9.95416151285849	9.39279088492268	9.70306666013926	9.8586680701325	9.5128508271783	9.00805019073012	8.99371948964538	9.85765413098887	10.0578516363843	10.0639018623441	9.57232935564837	9.02051876340949	9.82104757646782	9.0514628750406	9.69620108944841
JAK2	9.18686397385119	9.90311450483467	9.32609405341845	9.87954837361786	9.73349518508329	8.75797727594235	9.7698724197813	9.59883147876591	9.24547196470223	10.7806287557739	10.3340608837364	9.23471474121543	9.93016055601042	9.40160197380469	8.56722101643715	10.3922355504701	9.90747206058273	9.90466968649099	9.37549164975958	9.1741354747994	8.4556759533896	9.49833429890073	9.10375159150936	8.77491682170884	9.54038822167107	9.02933437887627	8.46221366457395	9.42801081540122	9.69622120198574	9.32621359992447	9.21322121693772	9.13356831285675	9.38722547973463	8.90063619705145	9.41430322630783	8.42663963870733	8.21289416645859	8.05259890236477	9.24700425336715	9.53757112081414	9.30834855006719	9.42603529245032	9.41311129300141	9.04764411644471	9.80548439659482	9.67811261601689	10.9669025405886	9.49243196577737	9.66809203459517	9.86503794048887	10.1178914565293	9.78086503288316	9.1676566242099	9.70225958796766	9.11432781724762	8.9505825046701	9.22527898474017	10.457695595944	8.38610531075557	9.32095824754719	9.10460845766656	8.61105247990193
JAK3	6.52078567240933	6.7176141192068	8.33988912068886	7.95084304271131	6.07040714597196	7.35166107731427	9.10358952056356	7.68117358058865	8.77941797295885	5.92766741308637	7.85399560990309	7.1357254872182	7.40718232950911	6.92682306842688	8.5231239757074	7.66869284068328	5.53772048182127	6.88447057664396	7.26630927378713	6.99888892719633	6.52583548369795	6.49343532229314	6.31930165267232	6.0308628808509	7.15441972196957	7.57199401900411	6.68424559819012	7.53631914506045	6.24159873003123	7.9551494965353	6.75130154154678	6.68211601301366	6.72142778709428	6.64430841190058	6.81945628347087	8.50376057777105	6.31338774433627	7.23062165920143	5.80805211629169	8.53018715482644	6.34726984702322	6.74228155988434	5.66821327436548	6.81426656028951	8.23779792762095	8.49077827625727	7.14495069430219	8.21071757970035	9.16226277771117	6.88772503066966	6.83984968470227	7.44979876400386	7.62304420057662	7.69884162507715	8.39901972771595	6.69360322410017	5.83477543224413	6.93663514626298	4.69123322587664	5.69780990839665	6.76206975234725	6.63207991163125
JAM3	9.49993937618908	9.03474190951362	9.59059352915382	9.24658053640725	10.2700588039035	9.02242888445909	9.97026179286354	8.53428736522389	8.47699747046115	10.302405417223	9.04277168700526	9.10072297757013	10.1605152893429	9.23217153014718	9.46372430250798	8.1597044351391	9.25010884035418	8.73650807340437	9.56753083538496	8.16793965625056	9.17111361903191	9.83189971305566	8.71555637026519	9.19502073057721	8.60746532782648	10.1605746313156	8.61694416983909	9.48713461272087	9.84593685160473	8.64529013010847	7.90472175823982	8.6492571934869	8.17161784735108	8.58169888860815	8.03538388880415	9.97823382456169	8.9816666547731	7.627149212327	8.96309823130923	9.31022553569956	10.2329829123025	9.4576159305655	10.2635459048514	10.7001202400559	9.63329352355957	6.79287909579758	8.21642451878849	8.93161220703752	9.05129690120101	9.85870432715001	8.6861755002678	9.36757329465767	8.11097202904438	8.88199293382837	8.43005731498784	9.54659649752871	8.73766638791724	9.12327675172542	8.98705275735003	8.75462220989586	8.76432901529967	9.02906715722024
KIR_Activating_Subgroup_1	-1.49877138468523	4.00343538549553	4.07910733247562	3.52780026412388	3.64624870673134	3.98375356190234	4.34872839182978	3.19191985275113	3.89461921887017	4.18821829949057	3.74325631068443	3.69940470579927	4.44866517231955	4.33320978339755	3.03207191978187	3.99721065106429	0.039962274146788	2.91130986856913	2.31344695873929	2.52156725712437	3.50294465140298	1.94257644123397	2.5428747459411	3.38636431849565	3.92314101463208	3.61593801392297	4.45429796091731	3.64471425906423	3.9187282241696	3.93113871017954	3.62593148284712	4.61233687864953	4.57378554943992	4.03012179939267	4.53449148193098	2.11127258658537	5.21487408808168	5.17113825098999	5.26780908104347	0.427680073298947	2.68453115145897	4.0757087616755	3.46358106253746	5.42800456444827	4.6609537605114	5.73871278547754	4.71669118431149	4.12193143981232	3.94579878563684	3.86993521563613	2.54591399372807	4.33632702657135	3.8180736127977	3.37384171643253	4.19007570035193	3.02091898528387	3.50205996278746	2.85575139698362	5.04342894594121	3.85872246005243	3.17963472663666	4.44437190014703
KIR_Activating_Subgroup_2	3.63235597687447	4.00693458777417	3.94539797166539	4.17822810060682	3.90077911714757	3.72047499166456	3.5426531336388	3.98133265044201	2.93483146820774	4.00938577593649	3.57602386304425	4.93864873088017	3.10516373122967	4.01325300755565	4.17187646979501	4.17223273277239	4.25519622894513	3.25853418200065	2.37319842903423	3.24806806567342	5.98520295677605	4.11185036207499	3.11640392705046	3.01812039085618	3.07943424726842	3.80710480616665	3.36881406667842	2.57824456038763	5.18454381574526	4.1221331370912	3.87559156349845	5.24054380298952	4.55051999698683	3.89333970243363	4.28443583171056	3.86079452694806	4.46166304848309	4.76899150989431	4.73278410145331	3.9094086256433	4.93804686688841	4.75152375300763	5.03795062938782	5.16112760681144	3.98900227817078	4.66919829522145	5.00080120559629	3.77472735164156	3.33793753284653	4.12662902645487	3.69460502720528	4.15226988088672	3.87816305254485	2.53257240347826	2.61578188379936	3.97324150499683	3.51205499818599	4.96882209553249	4.66210924987494	4.7797392369191	3.76386190917117	3.77093459787286
KIR_Inhibiting_Subgroup_1	3.86076719945809	4.77848391285478	4.84293235222977	4.71699648040454	4.69891379436326	4.04596211735887	4.32136911281385	4.51084417491646	4.02828263401254	4.54440263083756	4.81570108829955	3.9078527993436	4.13723071146385	4.69473852235212	5.079682211546	3.87714145686655	3.57284791826482	4.0031278633885	4.25830360100019	3.65222225502239	3.76961979061609	4.94922499645995	4.51128980988394	4.07030890279455	4.46443747654915	4.29077670968374	4.63106062579392	4.51174128412997	4.01489889978947	5.26759331360659	5.23479428723624	4.67931507854139	3.83020239505319	3.92161165533842	4.80388463187663	4.62841000232281	4.53551273914846	5.32666985359454	4.82352215315517	4.55796144516332	4.14963329149457	4.73258309631664	5.52505849213922	5.42290747264567	4.84967621489419	5.57965351135265	4.88467495312168	4.37094195707508	4.07542493832568	4.66440032709249	3.88149094192997	5.00786302847613	4.06685649213405	4.87080316190294	4.87148459836896	4.77098549343134	4.01240317603064	4.16783851501129	4.48254496840034	4.61443171134608	4.45755842709562	4.4667263897067
KIR_Inhibiting_Subgroup_2	4.06882806484412	4.21913519603841	4.39460739442753	4.59712120660211	4.56973077286109	3.92641582484046	4.94619374374016	3.92406216841899	4.31724254666139	4.57537956373075	4.8423380956393	4.2752189574051	4.00081309244991	5.55854139574299	4.61824397229405	4.29642104320012	3.37585004373513	3.89605274827965	3.74740173680037	4.21762539244027	4.1948646177112	3.94624399819923	3.69189459742836	4.13637549645751	4.71525038939792	4.16520488600014	4.6308423289646	3.75054407828096	4.33271396599466	4.31304629152015	4.78042431165169	4.74595787619604	4.22793307371676	4.18845360113565	4.66727847880047	4.63802006901774	4.58400696957324	5.7903360194324	4.49592189290538	3.52309749279814	3.67844043608683	4.2710277581816	4.929566791266	4.76664752040603	3.9803260777177	5.12511677735845	4.48134089827575	3.56415801039959	3.5474637526567	3.94072853681337	3.03207198585645	4.85615530029974	3.42339277037742	3.52782899368573	3.70172107669711	3.95014437339418	3.76439640568557	3.48169522639499	4.07223831781807	3.38211940870611	4.31074799403216	4.20373867243387
KIR3DL1	4.12520556795595	2.86493737910016	4.61787509291869	3.13808250904074	4.26256332695168	3.33040970204927	2.54941440635969	5.08489370256634	3.90372030446712	3.81221927021817	3.51981639733074	4.3082152192203	4.55920661194865	3.25822367212357	3.55653201117106	5.19564972186291	2.50600260221636	3.19626443651657	4.23480991811401	3.10274921871541	3.73424160502546	2.35959451057998	2.89841552030839	2.39293783227698	3.29932104862129	5.42253048547949	4.13693780590203	3.82320410926062	3.87145509224677	5.3965560752293	4.08304803410921	4.19756092329381	3.51780259108945	3.81021847485099	2.27136189336476	3.36041276192239	3.84697769310131	1.49286966739819	5.48261276251458	3.49110725154415	4.52988580085168	3.96171446701546	3.6960365913511	3.61466418003092	1.76222320965583	3.73937193793634	4.21196418992596	3.88924308787629	5.11315304394434	4.06458613154673	4.18897398769196	2.9439000604089	2.97010173193311	3.50177157555483	3.79042137076237	3.60384287441469	3.33839758143987	4.36663523673209	4.21925469108626	5.14485710505602	3.55739546727855	4.34043345903041
KIR3DL2	3.65345449494285	4.21805867541191	3.52159364753924	3.78850886332661	4.85800800732988	3.9768459911892	3.95634526167832	4.87931850065931	3.67647607141334	4.07952573886216	4.46315458551705	4.4047891410262	3.67568169944599	3.89051707349409	5.15130960713515	4.34649122970466	3.82781758282267	2.89771395992056	3.29358655061392	4.41848217594256	3.85520521579804	4.73279027730422	5.42184817832725	4.76165908397799	4.06888119750078	3.83546809300558	4.63080052906519	4.60638673469527	4.16778201647337	4.69537839899219	5.18982879038864	5.15413689924364	4.21397579167983	4.27995560419261	3.05465640065258	4.69563950218646	4.97249582314887	4.56524805230819	5.01574195228207	3.98398419056547	4.73777687584478	4.3558753887657	4.9109891645516	4.90808904121685	2.2482252645374	4.14040766883598	5.55080804472348	3.84140932288057	3.4004920794848	4.09391226598926	4.21139901486138	4.31851896340929	4.1919551921468	4.06374007748253	3.78018991870527	4.01175363009207	3.77966541098485	3.75315519896889	4.8735297313472	5.26853940330046	4.2814680213148	4.2337152349658
KIR3DL3	4.01197541800211	4.66890992099336	4.34596852581237	4.49103004614399	4.85896946863354	4.48833600820139	4.45336475717331	5.60736996651137	3.89351758267924	5.09394126195181	5.29605741644122	4.31803059502607	4.01794869933916	4.0447058927202	4.69894922557963	4.79087207808336	4.35007601245389	4.00282728495888	4.49054551666656	4.46293614434167	5.17180768511405	4.67460138913258	5.05312679623596	4.68173902389136	5.2395751535908	4.98496825593233	5.72503812082656	3.76839535714435	4.67422615396259	4.99970977516874	4.89366178604356	5.24456179024486	4.65830122940587	5.03778385509299	4.77756883803277	4.02706603428546	5.36447506288269	4.7942928715931	4.88964467208239	3.69187225251625	4.25207399193432	4.95694816283016	3.24436668037683	5.64925015935781	4.15580760317225	4.69440171435298	5.39533504410253	4.86554764868807	3.9993292647206	4.49196368249725	4.48545103184786	4.51653601118541	4.7495949861028	4.74769548036204	5.26228491859846	3.5345309808886	3.78477953566711	4.77105269809235	5.17742624644515	4.82144191972764	3.98621454708071	3.96298674244974
KIT	3.68919492034551	3.51990937663158	5.74778596839745	5.29807789993889	4.37403476555004	4.14035172349744	4.38121137318984	5.91792764144548	4.06936666376511	5.19669119804964	4.45713753262572	5.08898797726883	5.68045945974221	5.81433163855633	4.64243422023328	3.13679358585335	4.433970832878	3.60508768010862	5.93883669193982	2.48751953437529	4.5482421604527	4.75990524941923	3.2230647665693	4.95151384095784	4.38805900915102	4.54069314148659	3.66168586305883	5.14555702144834	4.59367765562857	4.14632526078026	3.62725296412945	4.85210201134532	3.55124658738173	3.80604475855062	4.65936129669294	4.3471133645798	3.69375809085893	4.03516127483742	4.34494388899797	5.0311752201533	4.17965224263226	10.3056451384791	5.80612130577203	4.50321433793805	3.38363903275317	3.65012997183351	6.15695049708012	2.96608643321973	4.5781479252505	4.71958886154905	4.4645025340313	5.51588270717716	4.00093519991824	5.06895052458433	6.8910203642259	5.20613055221341	6.4635575118154	4.94512963744435	2.58029567817141	2.49130543588865	5.92361134917046	5.87790045183551
KLRB1	5.86970165649802	5.01877858775658	4.33688357681796	5.37204868451538	4.09211233130207	5.41660782584592	5.85939576102725	3.91435339322508	5.04024072776575	4.3783884990227	6.25583581990086	5.12860508802036	4.83553100679345	4.08657719233653	4.71627803803987	3.37739047495096	4.84624249104381	5.19807934760452	4.14489204033349	5.33272418708543	4.53497449067325	6.57244279529733	3.69045808936075	6.53358728911811	7.09554759693833	5.53900893070197	1.84681619738788	6.01130394322757	3.85048668852557	5.21781405223063	3.70492185092131	4.13781420732893	5.14106000051878	4.95451303405614	5.64800276498298	5.01614549492367	5.35429609043275	5.57885403036767	4.6515583453261	5.12706478634615	4.84603042530393	6.14751901757107	4.38877717049083	2.88324920090675	6.00143474643157	5.58531248515333	3.42620632366504	6.75468765862396	4.58631727247164	5.57273498402027	5.81932652246945	5.72214149407521	6.70861115503979	5.82659226908006	5.63285381321873	5.05614125496942	4.05078406813896	4.52115978047505	4.06897253532218	4.81973178723977	6.33254984900656	5.08801174537743
KLRC1	5.29180773417424	5.99242298547708	5.71339854801401	5.84034951162178	6.86456357872004	5.56978985919758	5.37383925897296	5.93824345844049	4.93719875232704	5.76928106760838	6.23796651631956	6.20484073837298	5.76582096442605	6.06555518781443	6.2438520399495	5.40834296562227	5.03438910359519	5.83916911380622	6.09826755023655	5.47799435994056	6.08612089356999	6.19336424494682	6.74559500990429	5.8660974406258	7.64680799453622	6.01558263423173	5.41942643002975	6.04823722034946	6.58568655439051	5.76122286731056	6.71642859180454	5.60964851363705	5.97821464905887	6.50076254178393	5.89693357739482	5.26391195571262	6.03346862504658	6.35350146463569	6.46362729182026	6.16547538056545	5.20211619134995	5.38740350322263	6.91585737936707	6.09667982326916	5.20353208690926	6.35835688338631	5.79311851504184	5.98181218607183	5.17107622975636	6.26440588468365	5.75058018687471	6.26171838580259	7.82627727966724	5.67480264860291	6.17727226770445	5.36291577342977	5.19730062912809	6.42962476543295	6.2611483755765	6.12936419605706	5.76726273289742	5.9187800215972
KLRC2	3.61150194986659	4.53384172338138	4.50432356125926	5.83358693541388	4.09865288828984	4.18013945008398	7.70011425868764	5.36322014259365	8.09789613545382	3.7392830648518	4.35909175208146	6.90208744592442	6.22457453513695	5.04708397259151	3.38474917028484	3.68686099328376	3.76379932674075	6.23567094448649	3.51987115579594	5.99122733585859	5.2344732211293	3.8078718158648	3.82557251420508	4.25772004869297	7.9458934125338	8.12962438887052	10.0869288949762	5.60806815693498	6.78739333542447	5.74813428156915	10.1808248168014	4.57027211880005	5.01336412345508	6.18026107608051	6.65382002051749	5.4264539188948	7.22567696638242	5.22474439383736	7.66723313387697	4.24054049597564	4.75629136746056	4.28088229087356	6.5074679939377	3.49040683554932	9.58746892614529	6.15020624713975	5.19780932173417	6.2699805724989	4.32579516492193	4.38829011484325	5.23631433892205	3.89790939626	7.04014769809205	6.10242623898213	13.2440844794805	3.64682421160467	2.81957020546954	4.92876359936262	4.89544896838139	3.86797026356799	8.72622728104217	8.56753198237812
KLRD1	4.04381320641365	4.28146904222801	4.84184214834587	5.50724738759356	4.98769240923528	4.28135345784684	6.05943662666242	6.27883632245144	4.9493917632595	5.13995197466978	5.587708763846	4.66809195311474	5.01210324896698	3.82790921833546	4.31917803388062	4.51167633307042	3.87046259548151	4.58660935453501	4.95764791041851	4.99469611482358	4.65892114225872	4.61152813067712	4.9979690428847	4.76791753821969	5.61823465950314	5.11720399652043	8.29649321030245	4.52952132525122	4.18994640923033	5.66288550293894	6.27450002790953	4.77179009472618	4.91278833849108	4.68229597250202	4.92382598397661	4.77519300427186	4.57858337500822	5.82877627011182	4.07282848261667	3.998641032945	4.26953414704684	5.02547152634908	4.16310393378092	5.01028586061857	4.39500342125423	5.34789772849505	4.89988418940562	5.13205642239008	4.8016997956824	5.21729055704015	5.18018119837815	4.61182980874845	4.94130117147512	5.13870519529044	4.92620684760015	4.67383020627657	4.13496098514949	4.0757439990377	5.30081110551613	5.69737993254066	5.3195833256338	3.99381479864299
KLRF1	3.99486298556837	4.69936644462953	3.71518961507069	4.43424494888113	3.72747076274967	3.42072139844808	3.33024663398856	3.82488845358381	4.16484447331496	4.71724654650113	4.53428590527784	4.49871882376339	5.55738548601227	4.70970158680814	3.26300086270884	4.07199613767626	4.13820359206068	3.32401141972936	3.48366641380928	4.05297338506822	5.20948022666447	4.74891938711723	4.01406668533898	3.30846740239867	3.60977449696728	4.1861676474651	3.9777109307566	3.27011661582387	4.83294432418586	4.52694670580663	4.87494745731955	4.78681501925444	4.63206260131774	4.12565909172937	4.77846298593132	3.49698622207964	4.52354184013896	4.49656834806269	4.66360781681688	3.77978649454606	4.35742329406008	4.63882619799596	4.28178971850716	4.2787214370354	3.85948918738617	3.6107334827972	4.49262050236149	4.16255458413437	3.87701178003104	3.98592440793145	3.27488666048396	2.41658176403497	3.38414359902868	4.25655641531201	4.54441207671374	3.80664851243082	4.10677494105471	5.53757092824122	4.04877712069472	4.35122233117997	3.45792160272647	4.43716356474946
