Gene_ID	Pt_2	Pt_11	Pt_12	Pt_15	Pt_18	Pt_22	Pt_23	Pt_25	Pt_26	Pt_27	Pt_28	Pt_29	Pt_33	Pt_36	Pt_38	Pt_39	Pt_41	Pt_42	Pt_43	Pt_46	Pt_47	Pt_48	Pt_50	Pt_51	Pt_52	Pt_53	Pt_54	Pt_55	Pt_57	Pt_58	Pt_59	Pt_61	Pt_62
ITGB4	6.85636341882669	5.93540594655032	6.77813446613942	5.97096441229544	4.80686762302814	6.81098510638269	6.01980484479141	5.28303565267089	6.68041149535018	6.36015727114861	6.33446332858	5.65100748051155	5.91923574032557	5.29813119514268	4.7964818010417	5.09103328165287	6.86254225999663	4.56325370121433	4.55714906598833	4.31937318535452	5.46680236349784	4.70441672631793	6.15793759190883	5.63398018135028	7.50724135377501	6.77388248258917	10.0706960446719	6.05847111067657	5.52349597849316	5.76085525309774	5.62493042488921	5.80022541548763	6.62253878574896
ITK	4.64100288737277	4.52963470912605	5.46628478354145	4.6923421616702	5.94525187319939	6.69819025108735	4.80177848584568	6.39552362559265	6.34876735477231	3.71437847045763	6.27974987953061	6.0720674619226	5.65666529481031	6.21116705715834	6.1636540029935	6.388816280066	7.00975542785016	6.12437312451137	3.44889549508822	8.03484806977365	5.34070580698118	6.89902082848952	5.90925340241645	5.99262210904776	5.79995825288116	8.05880016208419	6.46007897481571	4.81548874851209	5.346813784405	5.87000849702305	6.1594813044005	6.95692449594847	5.56671625027165
JAK1	9.80363432722637	9.56907553577618	9.49308675274207	10.7243279355532	9.97286507594577	9.72476431074427	9.46761779753946	9.62925806787155	9.44776219900437	9.28684531431124	10.5292427907814	8.97245654990548	9.168932743034	10.570844650816	8.30753575160324	9.73094461315201	9.62820086349094	11.7091165800288	9.54326535704811	8.84982899718723	9.67534346556289	9.95416151285849	9.70306666013926	9.8586680701325	9.5128508271783	9.00805019073012	8.99371948964538	9.85765413098887	10.0639018623441	9.57232935564837	9.02051876340949	9.0514628750406	9.69620108944841
JAK2	9.90311450483467	10.3340608837364	9.23471474121543	8.56722101643715	9.90466968649099	9.49833429890073	9.10375159150936	9.54038822167107	9.02933437887627	8.46221366457395	9.42801081540122	9.69622120198574	9.38722547973463	8.42663963870733	8.05259890236477	9.24700425336715	9.30834855006719	9.42603529245032	9.41311129300141	9.67811261601689	10.9669025405886	9.49243196577737	9.86503794048887	10.1178914565293	9.78086503288316	9.1676566242099	9.70225958796766	9.11432781724762	9.22527898474017	10.457695595944	8.38610531075557	9.10460845766656	8.61105247990193
JAK3	6.7176141192068	7.85399560990309	7.1357254872182	8.5231239757074	6.88447057664396	6.49343532229314	6.31930165267232	7.15441972196957	7.57199401900411	6.68424559819012	7.53631914506045	6.24159873003123	6.72142778709428	8.50376057777105	7.23062165920143	5.80805211629169	6.34726984702322	6.74228155988434	5.66821327436548	8.49077827625727	7.14495069430219	8.21071757970035	6.88772503066966	6.83984968470227	7.44979876400386	7.62304420057662	7.69884162507715	8.39901972771595	5.83477543224413	6.93663514626298	4.69123322587664	6.76206975234725	6.63207991163125
JAM3	9.03474190951362	9.04277168700526	9.10072297757013	9.46372430250798	8.73650807340437	9.83189971305566	8.71555637026519	8.60746532782648	10.1605746313156	8.61694416983909	9.48713461272087	9.84593685160473	8.17161784735108	9.97823382456169	7.627149212327	8.96309823130923	10.2329829123025	9.4576159305655	10.2635459048514	6.79287909579758	8.21642451878849	8.93161220703752	9.85870432715001	8.6861755002678	9.36757329465767	8.11097202904438	8.88199293382837	8.43005731498784	8.73766638791724	9.12327675172542	8.98705275735003	8.76432901529967	9.02906715722024
KIR_Activating_Subgroup_1	4.00343538549553	3.74325631068443	3.69940470579927	3.03207191978187	2.91130986856913	1.94257644123397	2.5428747459411	3.92314101463208	3.61593801392297	4.45429796091731	3.64471425906423	3.9187282241696	4.57378554943992	2.11127258658537	5.17113825098999	5.26780908104347	2.68453115145897	4.0757087616755	3.46358106253746	5.73871278547754	4.71669118431149	4.12193143981232	3.86993521563613	2.54591399372807	4.33632702657135	3.8180736127977	3.37384171643253	4.19007570035193	3.50205996278746	2.85575139698362	5.04342894594121	3.17963472663666	4.44437190014703
KIR_Activating_Subgroup_2	4.00693458777417	3.57602386304425	4.93864873088017	4.17187646979501	3.25853418200065	4.11185036207499	3.11640392705046	3.07943424726842	3.80710480616665	3.36881406667842	2.57824456038763	5.18454381574526	4.55051999698683	3.86079452694806	4.76899150989431	4.73278410145331	4.93804686688841	4.75152375300763	5.03795062938782	4.66919829522145	5.00080120559629	3.77472735164156	4.12662902645487	3.69460502720528	4.15226988088672	3.87816305254485	2.53257240347826	2.61578188379936	3.51205499818599	4.96882209553249	4.66210924987494	3.76386190917117	3.77093459787286
KIR_Inhibiting_Subgroup_1	4.77848391285478	4.81570108829955	3.9078527993436	5.079682211546	4.0031278633885	4.94922499645995	4.51128980988394	4.46443747654915	4.29077670968374	4.63106062579392	4.51174128412997	4.01489889978947	3.83020239505319	4.62841000232281	5.32666985359454	4.82352215315517	4.14963329149457	4.73258309631664	5.52505849213922	5.57965351135265	4.88467495312168	4.37094195707508	4.66440032709249	3.88149094192997	5.00786302847613	4.06685649213405	4.87080316190294	4.87148459836896	4.01240317603064	4.16783851501129	4.48254496840034	4.45755842709562	4.4667263897067
KIR_Inhibiting_Subgroup_2	4.21913519603841	4.8423380956393	4.2752189574051	4.61824397229405	3.89605274827965	3.94624399819923	3.69189459742836	4.71525038939792	4.16520488600014	4.6308423289646	3.75054407828096	4.33271396599466	4.22793307371676	4.63802006901774	5.7903360194324	4.49592189290538	3.67844043608683	4.2710277581816	4.929566791266	5.12511677735845	4.48134089827575	3.56415801039959	3.94072853681337	3.03207198585645	4.85615530029974	3.42339277037742	3.52782899368573	3.70172107669711	3.76439640568557	3.48169522639499	4.07223831781807	4.31074799403216	4.20373867243387
KIR3DL1	2.86493737910016	3.51981639733074	4.3082152192203	3.55653201117106	3.19626443651657	2.35959451057998	2.89841552030839	3.29932104862129	5.42253048547949	4.13693780590203	3.82320410926062	3.87145509224677	3.51780259108945	3.36041276192239	1.49286966739819	5.48261276251458	4.52988580085168	3.96171446701546	3.6960365913511	3.73937193793634	4.21196418992596	3.88924308787629	4.06458613154673	4.18897398769196	2.9439000604089	2.97010173193311	3.50177157555483	3.79042137076237	3.33839758143987	4.36663523673209	4.21925469108626	3.55739546727855	4.34043345903041
KIR3DL2	4.21805867541191	4.46315458551705	4.4047891410262	5.15130960713515	2.89771395992056	4.73279027730422	5.42184817832725	4.06888119750078	3.83546809300558	4.63080052906519	4.60638673469527	4.16778201647337	4.21397579167983	4.69563950218646	4.56524805230819	5.01574195228207	4.73777687584478	4.3558753887657	4.9109891645516	4.14040766883598	5.55080804472348	3.84140932288057	4.09391226598926	4.21139901486138	4.31851896340929	4.1919551921468	4.06374007748253	3.78018991870527	3.77966541098485	3.75315519896889	4.8735297313472	4.2814680213148	4.2337152349658
KIR3DL3	4.66890992099336	5.29605741644122	4.31803059502607	4.69894922557963	4.00282728495888	4.67460138913258	5.05312679623596	5.2395751535908	4.98496825593233	5.72503812082656	3.76839535714435	4.67422615396259	4.65830122940587	4.02706603428546	4.7942928715931	4.88964467208239	4.25207399193432	4.95694816283016	3.24436668037683	4.69440171435298	5.39533504410253	4.86554764868807	4.49196368249725	4.48545103184786	4.51653601118541	4.7495949861028	4.74769548036204	5.26228491859846	3.78477953566711	4.77105269809235	5.17742624644515	3.98621454708071	3.96298674244974
KIT	3.51990937663158	4.45713753262572	5.08898797726883	4.64243422023328	3.60508768010862	4.75990524941923	3.2230647665693	4.38805900915102	4.54069314148659	3.66168586305883	5.14555702144834	4.59367765562857	3.55124658738173	4.3471133645798	4.03516127483742	4.34494388899797	4.17965224263226	10.3056451384791	5.80612130577203	3.65012997183351	6.15695049708012	2.96608643321973	4.71958886154905	4.4645025340313	5.51588270717716	4.00093519991824	5.06895052458433	6.8910203642259	6.4635575118154	4.94512963744435	2.58029567817141	5.92361134917046	5.87790045183551
KLRB1	5.01877858775658	6.25583581990086	5.12860508802036	4.71627803803987	5.19807934760452	6.57244279529733	3.69045808936075	7.09554759693833	5.53900893070197	1.84681619738788	6.01130394322757	3.85048668852557	5.14106000051878	5.01614549492367	5.57885403036767	4.6515583453261	4.84603042530393	6.14751901757107	4.38877717049083	5.58531248515333	3.42620632366504	6.75468765862396	5.57273498402027	5.81932652246945	5.72214149407521	6.70861115503979	5.82659226908006	5.63285381321873	4.05078406813896	4.52115978047505	4.06897253532218	6.33254984900656	5.08801174537743
KLRC1	5.99242298547708	6.23796651631956	6.20484073837298	6.2438520399495	5.83916911380622	6.19336424494682	6.74559500990429	7.64680799453622	6.01558263423173	5.41942643002975	6.04823722034946	6.58568655439051	5.97821464905887	5.26391195571262	6.35350146463569	6.46362729182026	5.20211619134995	5.38740350322263	6.91585737936707	6.35835688338631	5.79311851504184	5.98181218607183	6.26440588468365	5.75058018687471	6.26171838580259	7.82627727966724	5.67480264860291	6.17727226770445	5.19730062912809	6.42962476543295	6.2611483755765	5.76726273289742	5.9187800215972
KLRC2	4.53384172338138	4.35909175208146	6.90208744592442	3.38474917028484	6.23567094448649	3.8078718158648	3.82557251420508	7.9458934125338	8.12962438887052	10.0869288949762	5.60806815693498	6.78739333542447	5.01336412345508	5.4264539188948	5.22474439383736	7.66723313387697	4.75629136746056	4.28088229087356	6.5074679939377	6.15020624713975	5.19780932173417	6.2699805724989	4.38829011484325	5.23631433892205	3.89790939626	7.04014769809205	6.10242623898213	13.2440844794805	2.81957020546954	4.92876359936262	4.89544896838139	8.72622728104217	8.56753198237812
KLRD1	4.28146904222801	5.587708763846	4.66809195311474	4.31917803388062	4.58660935453501	4.61152813067712	4.9979690428847	5.61823465950314	5.11720399652043	8.29649321030245	4.52952132525122	4.18994640923033	4.91278833849108	4.77519300427186	5.82877627011182	4.07282848261667	4.26953414704684	5.02547152634908	4.16310393378092	5.34789772849505	4.89988418940562	5.13205642239008	5.21729055704015	5.18018119837815	4.61182980874845	4.94130117147512	5.13870519529044	4.92620684760015	4.13496098514949	4.0757439990377	5.30081110551613	5.3195833256338	3.99381479864299
KLRF1	4.69936644462953	4.53428590527784	4.49871882376339	3.26300086270884	3.32401141972936	4.74891938711723	4.01406668533898	3.60977449696728	4.1861676474651	3.9777109307566	3.27011661582387	4.83294432418586	4.63206260131774	3.49698622207964	4.49656834806269	4.66360781681688	4.35742329406008	4.63882619799596	4.28178971850716	3.6107334827972	4.49262050236149	4.16255458413437	3.98592440793145	3.27488666048396	2.41658176403497	3.38414359902868	4.25655641531201	4.54441207671374	4.10677494105471	5.53757092824122	4.04877712069472	3.45792160272647	4.43716356474946
KLRG1	4.84125262435319	4.94083948967772	4.31106320209255	3.96884409163983	4.47418246704855	5.82766186019223	3.8378595462853	4.07593658713095	4.46430882877785	4.19567381885757	4.54718603655266	4.38448409368386	5.09722351659518	4.50023221435348	5.56550579030035	4.91464129626486	4.99575333412249	6.09387951669365	4.24640760435513	6.25166215191293	3.93141745680306	5.9857688410871	5.17804077493647	5.06868724494731	6.13623334663182	6.09696345719071	4.57881088089838	5.05375135779203	4.25310719990157	4.31318074294387	4.96041056633944	4.73105674217161	5.15655938521485
KLRK1	5.31604411428749	5.85698736951673	6.47011689434675	5.32833677694542	6.44763055854033	6.00558239416302	5.56664937479482	6.55658373440433	6.53569265404736	7.00288538642296	5.87076377127266	6.39970610178522	5.47822413654241	5.58572114890837	5.37546983816549	5.81066600444798	5.26323809524235	5.69220560650822	6.54331744632212	6.85353711684245	3.32030913019286	7.16987275193198	6.64378453641055	5.25001746698092	5.43695889161639	6.29699774706799	6.15948610650364	9.89935798801706	5.51611626526351	5.79109728384918	5.5108213834633	6.93499763286345	5.38306620705259
